question_id,category,engine,repeat_index,vendor,in_universe,measured_subject
Q0106,cap table management,google_aio,1,Carta,True,False
Q0106,cap table management,google_aio,1,Ledgy,True,True
Q0106,cap table management,google_aio,1,Morgan Stanley,False,False
Q0106,cap table management,google_aio,1,Pulley,True,False
Q0106,cap table management,google_aio,1,Shareworks,False,False
Q0106,cap table management,perplexity,1,Carta,True,False
Q0106,cap table management,perplexity,1,Eqvista,True,False
Q0106,cap table management,perplexity,1,Ledgy,True,True
Q0106,cap table management,perplexity,1,Pulley,True,False
Q0107,cap table management,claude,1,AngelList,False,False
Q0107,cap table management,claude,1,Archstone,False,False
Q0107,cap table management,claude,1,Cake Equity,False,False
Q0107,cap table management,claude,1,Carta,True,False
Q0107,cap table management,claude,1,Eqvista,True,False
Q0107,cap table management,claude,1,Ledgy,True,True
Q0107,cap table management,claude,1,Morgan Stanley,False,False
Q0107,cap table management,claude,1,Pulley,True,False
Q0107,cap table management,claude,1,Qapita,True,False
Q0107,cap table management,claude,1,SeedLegals,False,False
Q0107,cap table management,claude,1,Shareworks,False,False
Q0107,cap table management,google_aio,1,Cake Equity,False,False
Q0107,cap table management,google_aio,1,Carta,True,False
Q0107,cap table management,google_aio,1,Eqvista,True,False
Q0107,cap table management,google_aio,1,Ledgy,True,True
Q0107,cap table management,google_aio,1,Morgan Stanley,False,False
Q0107,cap table management,google_aio,1,Pulley,True,False
Q0107,cap table management,google_aio,1,Shareworks,False,False
Q0107,cap table management,perplexity,1,Astrella,False,False
Q0107,cap table management,perplexity,1,Cake Equity,False,False
Q0107,cap table management,perplexity,1,Capbase,False,False
Q0107,cap table management,perplexity,1,Carta,True,False
Q0107,cap table management,perplexity,1,Certent Equity Management,False,False
Q0107,cap table management,perplexity,1,EquityList,False,False
Q0107,cap table management,perplexity,1,Eqvista,True,False
Q0107,cap table management,perplexity,1,Ledgy,True,True
Q0107,cap table management,perplexity,1,Morgan Stanley,False,False
Q0107,cap table management,perplexity,1,Pulley,True,False
Q0107,cap table management,perplexity,1,Qapita,True,False
Q0107,cap table management,perplexity,1,SeedLegals,False,False
Q0107,cap table management,perplexity,1,Shareworks,False,False
Q0107,cap table management,perplexity,1,Vestd,False,False
Q0108,cap table management,claude,1,Carta,True,False
Q0108,cap table management,claude,1,Pulley,True,False
Q0108,cap table management,claude,1,Stripe,False,False
Q0108,cap table management,google_aio,1,Carta,True,False
Q0108,cap table management,google_aio,1,Pulley,True,False
Q0108,cap table management,perplexity,1,Carta,True,False
Q0108,cap table management,perplexity,1,Pulley,True,False
Q0109,cap table management,perplexity,1,Cake,False,False
Q0109,cap table management,perplexity,1,Capboard,False,False
Q0109,cap table management,perplexity,1,Carta,True,False
Q0109,cap table management,perplexity,1,Easy CapTable,False,False
Q0109,cap table management,perplexity,1,Eqvista,True,False
Q0109,cap table management,perplexity,1,Pulley,True,False
Q0109,cap table management,perplexity,1,Qapita,True,False
Q0110,cap table management,claude,1,Astrella,False,False
Q0110,cap table management,claude,1,Cake Equity,False,False
Q0110,cap table management,claude,1,Capboard,False,False
Q0110,cap table management,claude,1,Carta,True,False
Q0110,cap table management,claude,1,Pulley,True,False
Q0110,cap table management,google_aio,1,Cake Equity,False,False
Q0110,cap table management,google_aio,1,Carta,True,False
Q0110,cap table management,google_aio,1,Mantle Equity,False,False
Q0110,cap table management,google_aio,1,Shareworks by Morgan Stanley,False,False
Q0110,cap table management,perplexity,1,Astrella,False,False
Q0110,cap table management,perplexity,1,Base,True,False
Q0110,cap table management,perplexity,1,Cake Equity,False,False
Q0110,cap table management,perplexity,1,Capboard,False,False
Q0110,cap table management,perplexity,1,Carta,True,False
Q0110,cap table management,perplexity,1,Deel,True,False
Q0110,cap table management,perplexity,1,Eqvista,True,False
Q0110,cap table management,perplexity,1,Gusto,True,False
Q0110,cap table management,perplexity,1,Ledgy,True,True
Q0110,cap table management,perplexity,1,NetSuite,False,False
Q0110,cap table management,perplexity,1,Pulley,True,False
Q0110,cap table management,perplexity,1,Qapita,True,False
Q0110,cap table management,perplexity,1,QuickBooks,False,False
Q0110,cap table management,perplexity,1,Rippling,False,False
Q0110,cap table management,perplexity,1,Xero,False,False
Q0111,cap table management,claude,1,BambooHR,False,False
Q0111,cap table management,claude,1,Capboard,False,False
Q0111,cap table management,claude,1,Capdesk,False,False
Q0111,cap table management,claude,1,Carta,True,False
Q0111,cap table management,claude,1,Figures,False,False
Q0111,cap table management,claude,1,Google Workspace,False,False
Q0111,cap table management,claude,1,HiBob,False,False
Q0111,cap table management,claude,1,Ledger,False,False
Q0111,cap table management,claude,1,Ledgy,True,True
Q0111,cap table management,claude,1,Microsoft Entra ID,False,False
Q0111,cap table management,claude,1,Okta,True,False
Q0111,cap table management,claude,1,PayFit,False,False
Q0111,cap table management,claude,1,Personio,False,False
Q0111,cap table management,claude,1,Pulley,True,False
Q0111,cap table management,google_aio,1,Cake Equity,False,False
Q0111,cap table management,google_aio,1,Capdesk,False,False
Q0111,cap table management,google_aio,1,Carta,True,False
Q0111,cap table management,google_aio,1,Ledgy,True,True
Q0111,cap table management,google_aio,1,Pulley,True,False
Q0111,cap table management,google_aio,1,SeedLegals,False,False
Q0111,cap table management,perplexity,1,Capboard,False,False
Q0111,cap table management,perplexity,1,Capdesk,False,False
Q0111,cap table management,perplexity,1,Carta,True,False
Q0111,cap table management,perplexity,1,Eqvista,True,False
Q0111,cap table management,perplexity,1,Ledgy,True,True
Q0111,cap table management,perplexity,1,Pulley,True,False
Q0112,cap table management,claude,1,AngelList,False,False
Q0112,cap table management,claude,1,AngelList Stack,False,False
Q0112,cap table management,claude,1,Cake Equity,False,False
Q0112,cap table management,claude,1,Carta,True,False
Q0112,cap table management,claude,1,Eqvista,True,False
Q0112,cap table management,claude,1,J.P. Morgan Workplace Solutions,False,False
Q0112,cap table management,claude,1,Ledgy,True,True
Q0112,cap table management,claude,1,Mantle,False,False
Q0112,cap table management,claude,1,Pulley,True,False
Q0112,cap table management,claude,1,Qapita,True,False
Q0112,cap table management,google_aio,1,Carta,True,False
Q0112,cap table management,google_aio,1,Carta Launch,False,False
Q0112,cap table management,google_aio,1,Eqvista,True,False
Q0112,cap table management,google_aio,1,Ledgy,True,True
Q0112,cap table management,google_aio,1,Pulley,True,False
Q0112,cap table management,perplexity,1,Aegis by Story.law,False,False
Q0112,cap table management,perplexity,1,Airtable,True,False
Q0112,cap table management,perplexity,1,AngelList,False,False
Q0112,cap table management,perplexity,1,Astrella,False,False
Q0112,cap table management,perplexity,1,Cake Equity,False,False
Q0112,cap table management,perplexity,1,Capdesk,False,False
Q0112,cap table management,perplexity,1,Carta,True,False
Q0112,cap table management,perplexity,1,Eqvista,True,False
Q0112,cap table management,perplexity,1,Global Shares,False,False
Q0112,cap table management,perplexity,1,Ledgy,True,True
Q0112,cap table management,perplexity,1,Morgan Stanley,False,False
Q0112,cap table management,perplexity,1,Pulley,True,False
Q0112,cap table management,perplexity,1,Qapita,True,False
Q0112,cap table management,perplexity,1,Shareworks,False,False
Q0112,cap table management,perplexity,1,Vestd,False,False
Q0113,contract lifecycle management software,claude,1,Agiloft,False,False
Q0113,contract lifecycle management software,claude,1,Conga,True,False
Q0113,contract lifecycle management software,claude,1,Conga Contracts,False,False
Q0113,contract lifecycle management software,claude,1,ContractSafe,False,False
Q0113,contract lifecycle management software,claude,1,DocuSign,True,False
Q0113,contract lifecycle management software,claude,1,DocuSign CLM,False,False
Q0113,contract lifecycle management software,claude,1,Gatekeeper,False,False
Q0113,contract lifecycle management software,claude,1,Icertis Contract Intelligence,False,False
Q0113,contract lifecycle management software,claude,1,Ironclad,True,False
Q0113,contract lifecycle management software,claude,1,Juro,True,False
Q0113,contract lifecycle management software,claude,1,Salesforce,False,False
Q0113,contract lifecycle management software,google_aio,1,Agiloft,False,False
Q0113,contract lifecycle management software,google_aio,1,DocuSign,True,False
Q0113,contract lifecycle management software,google_aio,1,DocuSign CLM,False,False
Q0113,contract lifecycle management software,google_aio,1,HubSpot,False,False
Q0113,contract lifecycle management software,google_aio,1,Ironclad,True,False
Q0113,contract lifecycle management software,google_aio,1,Salesforce,False,False
Q0113,contract lifecycle management software,perplexity,1,Approveit,False,False
Q0113,contract lifecycle management software,perplexity,1,DocuSign,True,False
Q0113,contract lifecycle management software,perplexity,1,DocuSign CLM,False,False
Q0113,contract lifecycle management software,perplexity,1,DocuSign eSignature,False,False
Q0113,contract lifecycle management software,perplexity,1,Gatekeeper,False,False
Q0113,contract lifecycle management software,perplexity,1,GetAccept,False,False
Q0113,contract lifecycle management software,perplexity,1,Icertis,False,False
Q0113,contract lifecycle management software,perplexity,1,Icertis Contract Intelligence,False,False
Q0113,contract lifecycle management software,perplexity,1,Ironclad,True,False
Q0113,contract lifecycle management software,perplexity,1,Juro,True,False
Q0113,contract lifecycle management software,perplexity,1,LinkSquares,False,False
